Rank	Organism	Nucleotides	Entries
2463	Passiflora oerstedii	130018458	125120
2464	Chyphotes mellipes	129733403	55849
2465	Hucho taimen	129711114	190847
2466	[no name:86662]	129090737	2537
2467	Nicotiana benthamiana	129056618	197793
2468	Littorina littorea	129019422	78737
2469	Diaporthe longicolla MSPL 10-6	129013549	12437
2470	Corylus avellana	128900835	124965
2471	Fusarium tricinctum	128754008	1413
2472	Penicillium janthinellum	128711876	30723
2473	Fusarium avenaceum	128678652	2163
2474	Macrobrachium tolmerum	128591611	138240
2475	Eschweilera coriacea	128434729	233769
2476	Syntrophomonadaceae bacterium	128344976	18571
2477	Rhizobium phaseoli	128308273	830
2478	Gymnodraco acuticeps	128234120	64541
2479	Macrocentrus cingulum	128135693	12407
2480	Cercospora sojina	127768511	1280
2481	Spirochaetaceae bacterium	127718354	15488
2482	Borassus flabellifer	127669728	170360
2483	Staphylococcus hominis	127536309	7049
2484	Henricia sp. AR-2014	127533390	137152
2485	Enterobacter hormaechei subsp. hoffmannii	127431556	2407
2486	Thuja koraiensis	127417609	205746
2487	Burkholderia gladioli	127356131	2167
2488	Hydractinia symbiolongicarpus	127310928	91166
2489	Amoebophrya sp. ex Karlodinium veneficum	127223509	150962
2490	Drosophila athabasca	127190266	25444
2491	Hofstenia miamia	126605311	176741
2492	Oncorhynchus gorbuscha	126581827	180808
2493	Aureobasidium pullulans	126525747	18578
2494	Zenia insignis	126486685	158470
2495	Prionace glauca	126294371	140510
2496	Mycobacterium marinum	126011663	4773
2497	Onchocerca volvulus	125900706	39483
2498	Rhizophagus sp. MUCL 43196	125867197	2760
2499	Schizothorax prenanti	125792257	152883
2500	Legionella pneumophila subsp. pneumophila	125705500	1062
2501	Sphaeroforma sirkka	125649777	2719
2502	Proasellus cavaticus	125564155	151046
2503	Acetes chinensis	125304634	109541
2504	Globodera ellingtonae	125049827	28647
2505	Macrobrachium australiense	124811237	123535
2506	Monilinia laxa	124385947	32593
2507	Trichinella patagoniensis	124373144	45840
2508	Pinus patula	124275105	104904
2509	Staphylococcus sciuri	124166547	10586
2510	Enterobacter ludwigii	124141439	4007
2511	Bradyrhizobium canariense	124110231	2880
2512	Juncus effusus	123879313	158794
2513	Zaprionus indianus	123842951	48274
2514	Pectobacterium carotovorum	123702393	3110
2515	Agave deserti	123671229	120988
2516	Bithynia siamensis goniomphalos	123387105	190763
2517	Rhizopus microsporus	123250247	4155
2518	Trichinella nativa	123195401	60047
2519	Latrodectus geometricus	123172384	173249
2520	Choiromyces venosus 120613-1	123015612	3706
2521	Caenorhabditis sp. 34 TK-2017	122994328	6
2522	Albatrellus ellisii	122767295	30570
2523	Prymnesium parvum	122519259	133234
2524	Camellia sinensis var. sinensis	122456978	225421
2525	Bifidobacterium bifidum	122347391	2099
2526	Sphaerobolus stellatus SS14	122311697	13156
2527	Fusarium equiseti	122274641	2657
2528	Chlamydomonas sphaeroides	122230011	6907
2529	Biomphalaria pfeifferi	122061740	186594
2530	Salmonella enterica subsp. enterica serovar Muenster	121625608	7431
2531	Petunia integrifolia subsp. inflata	121529018	166232
2532	Propionibacterium freudenreichii	121507172	1984
2533	Photobacterium angustum	121441570	1640
2534	Syntrophaceae bacterium	121373828	10801
2535	Drosophila subobscura	121344875	4581
2536	Adelphocoris suturalis	121288398	133968
2537	Allium fistulosum	121100392	184014
2538	Leptosphaeria biglobosa 'brassicae' group	121092716	1697
2539	Pichia kudriavzevii	120872974	13278
2540	Pectobacterium carotovorum subsp. brasiliense	120841298	1566
2541	Gustavia augusta	120791837	164753
2542	Aspergillus terreus	120741544	17892
2543	Corynebacterium diphtheriae bv. gravis	120734534	2059
2544	Eulimnadia texana	120572686	157
2545	Chlamydomonas debaryana	120448517	10198
2546	Xenia sp. KK-2018	120269459	164412
2547	Dermacentor variabilis	120220308	183001
2548	Withania somnifera	119854194	74561
2549	Lactobacillus brevis	119722576	5073
2550	Proasellus hercegovinensis	119671809	152470
2551	Carposina sasakii	119530547	165747
2552	Palythoa caribaeorum	119515283	136637
2553	Tricholoma flavovirens	119375946	49398
2554	Citrus x microcarpa	119190996	115101
2555	Hammondia hammondi	119022780	52769
2556	Faecalibacterium prausnitzii	118979912	4397
2557	Mesorhizobium loti	118877208	2559
2558	Hermannia gibba	118676420	142734
2559	Blautia obeum	118665811	1912
2560	Silene grisebachii	118559280	163680
2561	Crassostrea angulata	118524291	175560
2562	Ophiognomonia clavigignenti-juglandacearum	118360167	38097
2563	Tricholoma sp. MG77	118334115	53256
2564	Mycobacterium chimaera	118050365	1779
2565	Coilia nasus	117940164	137136
2566	Asterias amurensis	117761304	122977
2567	Trichophyton mentagrophytes	117668065	30789
2568	Crithidia mellificae	117537570	25233
2569	Mesembryanthemum crystallinum	117534310	105734
2570	Puccinia striiformis f. sp. tritici PST-78	117391083	9716
2571	Leptotrombidium deliense	117351536	66729
2572	Raoultella planticola	117310138	4692
2573	Caenorhabditis latens	117127062	1860
2574	Cichorium endivia	117125446	107243
2575	Phalaenopsis aphrodite subsp. formosana	116974723	112565
2576	Lolium multiflorum	116903915	115000
2577	Pyrus communis	116680081	151385
2578	Glycine canescens	116635149	126187
2579	Rhizophagus clarus	116586227	4630
2580	Helianthus niveus	116415310	86710
2581	Mycolicibacterium fortuitum	116400323	4269
2582	Microbotryum saponariae	116374540	543
2583	Proasellus meridianus	116361603	157308
2584	Platichthys stellatus	116295681	73743
2585	Photobacterium kishitanii	116116176	2478
2586	Gomphus bonarii	116110647	83804
2587	Enteucha acetosae	115974011	246162
2588	Cepaea nemoralis	115956460	148147
2589	Cymbidium faberi	115950270	158121
2590	Sulfolobus acidocaldarius	115940549	815
2591	Echinaster spinulosus	115895518	119617
2592	Ditylenchus destructor	115861027	11783
2593	Phaeodactylum tricornutum	115833361	134574
2594	Echinococcus canadensis	115686828	10244
2595	Sinorhizobium medicae	115682490	6594
2596	Bombus pascuorum	115642430	152533
2597	Acanthamoeba pearcei	115616817	224139
2598	Laminaria digitata	115613806	194237
2599	Colletotrichum fructicola	115580290	6863
2600	Venturia pyrina	115580065	24161
2601	Azospirillum brasilense	115516288	3276
2602	Trichuris muris	115514095	8086
2603	Puccinia striiformis f. sp. tritici CY32	115477980	12528
2604	Ustilaginoidea virens	115282369	7881
2605	Thrips tabaci	114949088	79343
2606	Serratia marcescens subsp. marcescens	114895093	3817
2607	Eulimnogammarus cruentus	114739961	160826
2608	Selaginella kraussiana	114725349	105980
2609	Hirondellea gigas	114519777	140337
2610	Hymenoscyphus fraxineus	114500317	8869
2611	Fusarium oxysporum f. sp. melonis 26406	114490937	1921
2612	Pseudocercospora eumusae	114470559	27177
2613	Eleutherobia rubra	114460610	169809
2614	Cyanophora paradoxa	114435112	28861
2615	Metabetaeus lohena	114234068	160554
2616	Octopoteuthis deletron	114233217	122677
2617	Pseudomonas brassicacearum	114142750	2646
2618	Bacillus safensis	114072991	2810
2619	Clostridium tetani	114048561	2179
2620	Schizophyllum commune	113547973	36958
2621	Dirofilaria immitis	113495037	51224
2622	Apios americana	113407016	96548
2623	Aeromonas salmonicida subsp. salmonicida	113398397	4344
2624	Macrostomum tuba	113279956	90784
2625	Margaritifera margaritifera	113185668	51353
2626	Fusarium oxysporum f. sp. narcissi	113065533	7868
2627	Streptococcus salivarius	113026728	6018
2628	Rauvolfia serpentina	112997896	99622
2629	[Ruminococcus] gnavus	112971107	3460
2630	Silene sartorii	112780965	161216
2631	Diachasma alloeum	112745754	131805
2632	Rhagovelia antilleana	112597246	180559
2633	Balamuthia mandrillaris	112357936	16370
2634	Zymoseptoria brevis	112304620	29980
2635	Pterygioteuthis hoylei	112261798	93205
2636	Lepidotrigona ventralis	112066043	134670
2637	Mycobacterium avium subsp. paratuberculosis	112024936	3775
2638	Chionodraco hamatus	111922827	140663
2639	Colletotrichum sublineola	111676974	2317
2640	Nothrus palustris	111648263	118992
2641	Salmonella enterica subsp. enterica serovar Cerro	111515574	1567
2642	Triops cancriformis	111415816	65178
2643	Trichoderma virens	111400570	37037
2644	Ornithodoros turicata	111265014	205631
2645	Pantodon buchholzi	111120543	44902
2646	Mycobacterium avium	111116625	2791
2647	Pantoea agglomerans	111088075	3728
2648	Erysiphe pisi	110763180	61525
2649	Aurelia aurita complex sp. Pacific	110671184	104329
2650	Heterobasidion annosum	110635600	42459
2651	Leucoagaricus sp. SymC.cos	110566701	33952
2652	Phytophthora taxon totara	110476652	10561
2653	Cordyceps militaris	110346730	36315
2654	Plasmodium berghei	110289878	31398
2655	Pythium guiyangense	110179179	241
2656	Diplonema papillatum	110000947	44198
2657	Globodera pallida	109974312	28334
2658	Pristionchus brevicauda	109953040	141068
2659	Monocercomonoides sp. PA203	109911137	56731
2660	Largus californicus	109906820	138303
2661	Agaricia lamarcki	109807328	101356
2662	Enterococcus hirae	109798969	10513
2663	Opitutae bacterium	109794711	7610
2664	Mytilus californianus	109680417	186636
2665	Cercospora beticola	109579283	2147
2666	Trichosurus vulpecula	109511636	147619
2667	Nannochloropsis gaditana	109453786	30165
2668	Pediculus humanus corporis	109451754	10359
2669	Cichorium intybus	109445761	113453
2670	Allium ampeloprasum	109406513	189894
2671	Andrographis paniculata	109325913	107043
2672	Spartobacteria bacterium	109319629	3275
2673	Lumnitzera littorea	109283811	87080
2674	Pan troglodytes verus	109211580	138857
2675	Briareum asbestinum	109150363	99089
2676	Pseudomonas lundensis	109078176	1680
2677	Entamoeba histolytica	109074075	105080
2678	Fusarium hostae	109031654	7472
2679	Ampulex compressa	108937471	87442
2680	Trypanosomatidae sp. JR-2017a	108792984	10374
2681	Gardnerella vaginalis	108747721	3009
2682	Trachinotus blochii	108706413	100585
2683	Belgica antarctica	108698534	18454
2684	Caulanthus amplexicaulis	108696757	175717
2685	Gryllus veletis	108652918	136453
2686	Podosphaera xanthii	108585267	108736
2687	Pristionchus bulgaricus	108582976	153983
2688	Lepidosiren paradoxa	108486691	122070
2689	Physalis peruviana	108441037	99945
2690	Portunus sanguinolentus	108359627	119810
2691	Candidatus Poribacteria bacterium	108060687	4127
2692	Phytophthora sojae	108026375	32999
2693	Paspalum notatum	107997992	88110
2694	Phytophthora palmivora var. palmivora	107774614	24811
2695	Brugia malayi	107750074	57928
2696	Abies pinsapo	107546889	97727
2697	Staphylococcus warneri	107505236	7205
2698	compost metagenome	107460628	220402
2699	Camponotus fellah	107443044	98587
2700	Porphyromonas gingivalis	107391542	8353
2701	Crassostrea hongkongensis	107295066	114132
2702	Diaporthe ampelina	107150857	3887
2703	Gambierdiscus polynesiensis	107077134	115808
2704	Pseudomonas denitrificans (nomen rejiciendum)	107052764	4610
2705	Isoetes echinospora	106877080	113526
2706	Acanthamoeba mauritaniensis	106859091	67249
2707	Papio hamadryas	106802481	36437
2708	Coxiella burnetii	106758885	3405
2709	Colletotrichum incanum	106618984	9235
2710	Phytophthora pluvialis	106386859	9857
2711	Chondrus crispus	106351679	7783
2712	Fusarium oxysporum f. sp. melongenae	106316499	3379
2713	insect gut metagenome	106312112	87092
2714	Evechinus chloroticus	106250837	75095
2715	Photobacterium phosphoreum	106210469	2873
2716	Trichinella britovi	106184195	58922
2717	Isatis tinctoria	105718189	87759
2718	Bordetella parapertussis	105712025	623
2719	Xanthomonas vasicola	105688351	2727
2720	[no name:473542]	105565979	5341
2721	Vampyroteuthis infernalis	105511357	150009
2722	Pristionchus lucani	105408165	175869
2723	Athelia rolfsii	105328967	10993
2724	Proasellus karamani	105239065	177535
2725	Puccinia triticina Race 106	105067647	55512
2726	Halocaridinides trigonophthalma	104931331	122969
2727	Pseudomonas sp.	104706978	19874
2728	uncultured bacterium (gcode 4)	104704431	37367
2729	Stemphylium lycopersici	104652795	2206
2730	Dryopteris erythrosora	104638681	64411
2731	Ophiocoma echinata	104602471	111820
2732	Neophocaena asiaeorientalis	104463828	141521
2733	Lactobacillus fermentum	104322076	9832
2734	Tetrahymena malaccensis 436	104167449	2590
2735	Bdelloura candida	104096975	79820
2736	Phtheirospermum japonicum	104050191	80373
2737	Vibrio cholerae O1 biovar El Tor	104036994	2938
2738	Crypthecodinium cohnii	103976981	88093
2739	Clostridium sporogenes	103966811	3420
2740	Basidiobolus meristosporus B9252	103859072	20930
2741	Bacteroides stercoris	103791133	2418
2742	Triaenophorus nodulosus	103748097	160495
2743	Viola uliginosa	103717415	171262
2744	Enterobacter cloacae subsp. cloacae	103674243	2656
2745	Acanthamoeba palestinensis	103506037	56772
2746	Cercis gigantea	103382754	77040
2747	Laurencia pacifica	103281917	201554
2748	Klebsormidium nitens	103189381	3774
2749	Lathyrus sativus	103188799	123475
2750	Velella velella	103151994	181877
2751	Aliivibrio fischeri	103147522	3004
2752	Yersinia intermedia	103111627	1467
2753	Citrobacter braakii	103066867	1433
2754	Drosophila sp. (in: Insecta)	103030966	29381
2755	Marthasterias glacialis	102979309	119117
2756	Monosporascus sp. CRB-8-3	102960773	2382
2757	Gigaspora margarita	102898781	86936
2758	Reticulomyxa filosa	102854935	52487
2759	Staphylococcus equorum	102836959	7159
2760	Ambispora leptoticha	102825375	238689
2761	Fusarium oxysporum f. sp. momordicae	102785743	2846
2762	Fusarium solani	102762848	9854
2763	Candidatus Bathyarchaeota archaeon	102717400	15593
2764	Panchlora nivea	102709193	122047
2765	Malassezia furfur	102650947	38580
2766	Lactobacillus crispatus	102616089	6755
2767	Psilocybe cubensis	102566547	39373
2768	Smittium mucronatum	102387725	7823
2769	Ameiurus nebulosus	102364502	341103
2770	Venturia asperata	102346693	7562
2771	Heterorhabditis bacteriophora	102233657	56062
2772	Alternaria arborescens	102216965	2153
2773	Variovorax paradoxus	102190260	4128
2774	Fusarium nygamai	102077642	1704
2775	Colletotrichum coccodes	101969486	2176
2776	Eurypanopeus depressus	101876140	123883
2777	Globodera rostochiensis	101873247	16863
2778	Fundulus grandis	101783139	122125
2779	Argyrosomus regius	101695462	96109
2780	Phytophthora megakarya	101671090	24246
2781	Semibalanus balanoides	101622529	67733
2782	Kluyveromyces marxianus	101569403	5895
2783	Abeoforma whisleri	101566719	71515
2784	Platanus x hispanica	101497770	118643
2785	Tisbe holothuriae	101488123	285984
2786	Hortaea werneckii EXF-2000	101397841	13399
2787	Clostridium beijerinckii	101372028	3418
2788	Utricularia gibba	101082074	554
2789	Camontagnea oxyclada	100962644	239381
2790	[no name:1117330]	100954185	32574
2791	Borreliella burgdorferi	100825593	11478
2792	Cryptosporidium hominis	100813302	3974
2793	Protopalythoa variabilis	100772096	130098
2794	Pseudomonas amygdali pv. morsprunorum	100724121	4463
2795	Apocyclops royi	100688778	75484
2796	Colletotrichum fioriniae	100637802	2789
2797	Halisarca dujardini	100421621	139046
2798	Olavius algarvensis	100378329	173609
2799	Micrurus spixii	100371454	183366
2800	Macrobrachium koombooloomba	100366432	125602
2801	Penicillium chrysogenum	100361042	5402
2802	Morchella importuna	100266108	674
2803	Leucoagaricus gongylophorus Ac12	100245223	83777
2804	Myrmica rubra	100231953	87464
2805	Penicillium solitum	100119556	1773
2806	Themira minor	100003564	33201
2807	Bixa orellana	99924942	53683
2808	Athetis lepigone	99686251	159999
2809	Syngnathus scovelli	99657404	57406
2810	Gevuina avellana	99564550	185122
2811	Corbicula fluminea	99558528	59699
2812	Puccinia sorghi	99549888	15735
2813	Phagocata morgani	99537619	93804
2814	Fusarium euwallaceae	99512703	2595
2815	Epichloe bromicola	99479957	17191
2816	Achaea janata	99428219	172025
2817	Acanthamoeba lugdunensis	99424301	67463
2818	Tuber borchii	99358014	4681
2819	Potamopyrgus antipodarum	99352039	100306
2820	Megacollybia marginata	99348800	20880
2821	Mycobacterium sp.	99327955	9433
2822	Pseudorca crassidens	99326602	179799
2823	Ictalurus furcatus	99280109	162544
2824	Pyropia haitanensis	99236021	91104
2825	Plasmodiophora brassicae	99217726	1375
2826	Rhizophora mucronata	99187360	94589
2827	Phelipanche aegyptiaca	99120895	89631
2828	Acanthopteroctetes unifascia	99119607	311355
2829	Polianthes tuberosa	99106938	96902
2830	Lecanicillium sp. MT-2017a	99046189	1247
2831	Hexapoda sp.	99041005	8888
2832	Arctia plantaginis	99018675	199795
2833	Fusarium algeriense	98888152	6890
2834	Bacillus cytotoxicus	98875777	301
2835	Colletotrichum acutatum	98853140	5991
2836	Coboldia fuscipes	98835124	1850
2837	Termitomyces sp. MG16	98805396	30450
2838	Rhodococcus erythropolis	98742212	3186
2839	Polyporus brumalis	98647678	1385
2840	Phytophthora lateralis	98404771	19539
2841	Anopheles nili	98367732	51120
2842	Pseudomonas chlororaphis subsp. piscium	98213613	80
2843	Salmonella enterica subsp. enterica serovar Lubbock	98028156	3712
2844	Amia calva	97998987	35544
2845	Cycas sphaerica	97860163	44515
2846	Trichothecium roseum	97846064	8873
2847	Epichloe festucae	97703175	45388
