Rank	Organism	Nucleotides	Entries
2077	Formica truncorum	165506169	126610
2078	Penicillium chrysogenum	165186506	5113
2079	Taraxacum kok-saghyz	165128954	127595
2080	Turritopsis sp. SK-2016	164921310	180654
2081	mosquito metagenome	164887115	1612878
2082	Trapa bispinosa	164508042	146571
2083	Tylototriton wenxianensis	164181318	170369
2084	Paraglomus brasilianum	164112291	349581
2085	Proasellus solanasi	163843814	234095
2086	Leishmania donovani	163784865	4596
2087	Drosophila kikkawai	163681446	8611
2088	Drosophila erecta	163634806	30854
2089	Hymenolepis nana	163091475	16395
2090	Aethionema arabicum	162992675	38970
2091	Cryphonectria radicalis	162953971	6867
2092	Pachyschesis branchialis	162768212	220264
2093	Phyllostachys praecox	162483912	148423
2094	Penicillium expansum	162276766	4900
2095	Paeniclostridium sordellii	162221697	1559
2096	Dictyocaulus viviparus	162170569	33050
2097	Fusarium oxysporum f. sp. lycopersici 4287	162169106	7611
2098	Salmonella enterica subsp. enterica serovar Senftenberg	162145049	4086
2099	Portunus trituberculatus	162119145	276958
2100	Rhizopogon vesiculosus	162114324	43021
2101	Drosophila pseudoobscura	162061363	72082
2102	Sphaerechinus granularis	161887963	184990
2103	Nasturtium officinale	161614910	161575
2104	Pantoea ananatis	161468429	3753
2105	Hepacivirus C	161354726	180590
2106	Nothobranchius korthausae	161238621	76498
2107	Hymenolepis microstoma	160803406	4294
2108	Trichinella britovi	160766913	109723
2109	Micruropus wahlii	160732055	235510
2110	unidentified phage	160713638	232455
2111	Vicia faba	160650734	170185
2112	Vibrio harveyi	160628144	16878
2113	Chlamydia trachomatis	160386885	90852
2114	Opsanus beta	160328574	200434
2115	[Candida] glabrata	160321340	12782
2116	Sinocyclocheilus anophthalmus	160295210	304946
2117	Phagocata gracilis	160157273	149743
2118	Nothobranchius kadleci	160105270	79480
2119	Pinus pinaster	160014901	180755
2120	Bombina variegata variegata	159982499	208998
2121	Lumnitzera racemosa	159932963	127749
2122	Camellia oleifera	159867784	301590
2123	Chlorella sp. BR2	159811434	225931
2124	Pisum sativum subsp. sativum	159038681	291032
2125	Proasellus ibericus	158882570	301581
2126	Sclerodactyla briareus	158861543	116551
2127	uncultured fungus	158627801	376655
2128	Actinia tenebrosa	158553868	197594
2129	Formica fusca	158189109	121769
2130	Harmothoe imbricata	158053579	187736
2131	Brachycistis timberlakei	157971976	115532
2132	Diploscapter pachys	157719873	10775
2133	Microhyla fissipes	157635882	216324
2134	Egregia menziesii	157626503	233180
2135	Salmonella enterica subsp. enterica serovar Bovismorbificans	157430523	2491
2136	termite gut metagenome	157390988	163752
2137	Sphaeropthalma orestes	157151993	100955
2138	Pinus canariensis	156963175	189540
2139	Actinidia deliciosa	156835697	195234
2140	Sinorhizobium meliloti	156527922	5840
2141	Clastoptera arizonana	156450760	63619
2142	Pleurobrachia bachei	156426587	22393
2143	Drosophila eugracilis	156410512	7643
2144	Paulownia elongata	156316470	168184
2145	Capsella rubella	156253216	35209
2146	Diadromus collaris	156173997	177002
2147	Escherichia coli O157:H7	156162626	4022
2148	Aphanomyces astaci	155976687	33331
2149	Emiliania huxleyi CCMP1516	155933126	16924
2150	Athalia rosae	155868255	994
2151	Akkermansia muciniphila	155685326	2320
2152	Phortica variegata	155551101	19474
2153	Flavobacteriales bacterium	155312491	6586
2154	Phytophthora nicotianae	155192642	14707
2155	Escherichia coli O26	155082828	7607
2156	Formica aquilonia	155018301	132185
2157	stromatolite metagenome	154900267	1490279
2158	Sterkiella histriomuscorum	154648034	111165
2159	Mesembryanthemum crystallinum	154158200	129936
2160	Fusarium proliferatum	154030244	13967
2161	Purpureocillium lilacinum	153651321	1789
2162	Leavenworthia alabamica	153026317	24510
2163	Farfantepenaeus aztecus	152798177	255743
2164	Hibiscus cannabinus	152699065	115281
2165	Nothobranchius pienaari	152592911	77413
2166	Tubaria furfuracea	152556878	537803
2167	Hormiphora californensis	152499506	150821
2168	Phlox roemeriana	152431490	265554
2169	Falciphora oryzae	152343792	752
2170	Proasellus granadensis	152300427	294713
2171	Rhipicephalus sanguineus	152245059	138401
2172	Vigna unguiculata	152117250	243408
2173	Phlox cuspidata	152076923	301953
2174	Chorda filum	152066767	245250
2175	Microplitis tuberculifer	151897067	129153
2176	Metaphatus ochraceus	151662003	431387
2177	Fusarium oxysporum f. sp. radicis-cucumerinum	151635973	1806
2178	Coelastrella sp. UTEX B 3026	151546507	29867
2179	Lucernaria quadricornis	151483438	215342
2180	Alvinella pompejana	151482442	220925
2181	Corynebacterium pseudotuberculosis	151479597	1507
2182	Solibacterales bacterium	151341780	11506
2183	Anopheles koliensis	151330216	42229
2184	Streptomyces scabiei	151161303	19274
2185	Drosophila ficusphila	151097616	9204
2186	Ommatogammarus albinus	150430997	197946
2187	Thelohanellus kitauei	150364569	5766
2188	Solanum torvum	150354096	206544
2189	Rigidoporus microporus	150283444	69012
2190	Enterobius vermicularis	150141967	19972
2191	Latimeria menadoensis	150089584	132440
2192	Gonium pectorale	150078202	2556
2193	Girardia sp. Sanchez-2016	150044898	151776
2194	Yarrowia lipolytica	149863450	36836
2195	Gardenia jasminoides	149842276	200577
2196	Lens culinaris	149661737	143641
2197	Aspergillus fumigatus	149527405	10190
2198	Ruditapes philippinarum	149324747	256560
2199	Enterobacter cloacae subsp. cloacae	149310235	3952
2200	Luidia clathrata	149155489	168788
2201	saltern metagenome	148587256	1482906
2202	Aspergillus terreus	148558678	30996
2203	Panicum pygmaeum	148437437	144210
2204	Smittium culicis	148275061	13960
2205	Fusarium tucumaniae	148250076	92362
2206	epibiont metagenome	147684158	128934
2207	Solanum incanum	147632625	190233
2208	Paenibacillus polymyxa	147148901	3980
2209	Proasellus coxalis	147092304	213454
2210	Candidatus Marinimicrobia bacterium	147044382	6236
2211	Penicillium italicum	147043672	5952
2212	Rhodactis indosinensis	146965019	139257
2213	Trichinella nativa	146961294	91325
2214	Vibrio campbellii	146611156	24161
2215	Anopheles punctulatus	146483705	21091
2216	Anopheles farauti No. 4	146465876	14463
2217	Myotis ricketti	146436014	209990
2218	Nitela sp. AD-2014	146267480	109336
2219	Hyphochytrium catenoides	146179907	316749
2220	Euprymna tasmanica	146097428	204839
2221	Solemya velum gill symbiont	146015366	4950
2222	Bifidobacterium breve	145999180	1592
2223	Charybdis japonica	145783583	123797
2224	Puccinia graminis f. sp. tritici	145406387	15515
2225	Fragilariopsis cylindrus CCMP1102	145178162	5630
2226	Monocercomonoides sp. PA203	145052029	111335
2227	Pleurotus salmoneostramineus	144897171	29932
2228	Dermatophagoides farinae	144859608	15499
2229	Hyaloperonospora arabidopsidis	144756452	22839
2230	Mischocyttarus flavitarsis	144147242	121527
2231	Globodera ellingtonae	144022461	54958
2232	Chromolaena odorata	143851665	278845
2233	Acinetobacter nosocomialis	143697242	4433
2234	Vigna radiata	143553381	207607
2235	uncultured Alistipes sp.	143528831	35049
2236	Dosidicus gigas	143499425	164703
2237	Bombina bombina	143399403	181336
2238	Brassica juncea	143289545	315041
2239	Allium ascalonicum	143232049	235286
2240	Oryza officinalis	143206131	110667
2241	Ctenomys sociabilis	143196348	76499
2242	Sepioloidea lineolata	143174648	232926
2243	Xanthomonas arboricola	143061744	3594
2244	Laccaria amethystina LaAM-08-1	143060988	14268
2245	Proasellus jaloniacus	142877023	210431
2246	Drosophila arizonae	142518043	5111
2247	Piper nigrum	142408759	120216
2248	Ramazzottius varieornatus	142397078	113488
2249	Pisolithus microcarpus 441	142348839	16428
2250	Chlamydomonas asymmetrica	141965679	4122
2251	Schizosaccharomyces pombe	141798231	227063
2252	Photobacterium kishitanii	141323144	3029
2253	Pongo pygmaeus	140702739	4513
2254	Crepidotus sp. BD-2015	140581722	505633
2255	Drosophila hydei	140457557	1344
2256	Karelinia caspia	140378249	214638
2257	Goniozus legneri	140142975	7857
2258	Stigmatomma oregonense	140096666	94025
2259	Ganoderma boninense	140070905	19466
2260	Camellia sasanqua	140009275	209678
2261	Formica pratensis	139969702	98159
2262	Idiosepius notoides	139847861	217710
2263	Hypholoma sublateritium FD-334 SS-4	139567881	4026
2264	Duabanga grandiflora	139305190	132941
2265	Lolium temulentum	139237774	125054
2266	Alternaria alternata	138930208	8537
2267	Dermatophagoides pteronyssinus	138667671	4897
2268	Cryptomeria japonica	138433130	178524
2269	Panchlora nivea	138368516	124448
2270	Phagocata velata	138331446	112814
2271	Zantedeschia aethiopica	138254064	166507
2272	Oryza ridleyi	138158917	215889
2273	Drosophila nasuta	138005609	47022
2274	Bactrocera minax	137778411	161473
2275	Schrenkiella parvula	137757844	1561
2276	Kaupichthys hyoproroides	137744893	267254
2277	Yersinia frederiksenii	137493097	1763
2278	Enterobacter xiangfangensis	137430001	2507
2279	Salmonella enterica subsp. enterica serovar Derby	137413650	4767
2280	Linevichella vortex	137377217	192125
2281	Oryza coarctata	137361944	205384
2282	Tetramorium bicarinatum	137197380	71830
2283	uncultured Clostridium sp.	137149631	9651
2284	Cronobacter dublinensis	137076750	5237
2285	Proasellus ebrensis	136458988	205192
2286	Tetrabaena socialis	136231884	5875
2287	mollusc metagenome	135917556	129405
2288	Oryza meyeriana var. granulata	135790389	148958
2289	Swertia japonica	135554033	157846
2290	Toxoplasma gondii	135485302	149846
2291	Penicillium roqueforti	135368287	29312
2292	Puccinia triticina 1-1 BBBD Race 1	135343689	14818
2293	Amanita muscaria var. guessowii Koide BX008	135281192	35030
2294	Quercus ilex	135105626	240521
2295	[no name:86662]	134993144	2665
2296	Lactobacillus salivarius	134771309	6414
2297	Eulimnogammarus verrucosus	134770139	204320
2298	Nannochloropsis gaditana	134630476	49308
2299	hypersaline lake metagenome	134514990	89968
2300	plant metagenome	134457855	47591
2301	Corynactis australis	134368066	148347
2302	Neonectria ditissima	134317734	1176
2303	Trypoxylus dichotomus	134263216	193170
2304	uncultured Nitrosopumilales archaeon	134096539	257045
2305	Bactrocera jarvisi	133856674	175418
2306	Cyclocarya paliurus	133719128	168606
2307	Allium chinense	133591540	241749
2308	Corynebacterium glutamicum	133518011	33343
2309	Paramecium tetraurelia	133458769	87389
2310	Shigella flexneri 2a	133392149	11180
2311	Fusarium circinatum	133080571	7872
2312	Glycine cyrtoloba	132966424	150521
2313	Glycine falcata	132894552	142511
2314	Micrurus surinamensis	132572134	241360
2315	Poa annua	132528646	112594
2316	Clostridium sporogenes	132398709	5642
2317	Morganella morganii	132193459	5779
2318	Cancer borealis	132152315	86535
2319	Saccharina latissima	132043266	215782
2320	Tuber aestivum	131906931	8210
2321	Proasellus margalefi	131818728	196231
2322	Sepia pharaonis	131736489	146840
2323	Renilla reniformis	131602664	171109
2324	Gynaikothrips ficorum	131579782	222518
2325	Silene undulata	131543513	198496
2326	Calonectria naviculata	131449906	11555
2327	Lactococcus lactis subsp. lactis	131185320	6389
2328	Rhizoctonia solani	131170723	56299
2329	Trichinella sp. T8	131116266	104787
2330	Symbiodinium muscatinei	131050368	101168
2331	Agrobacterium tumefaciens	130693608	6503
2332	Acidobacteria bacterium	130507165	6859
2333	Gymnopus luxurians FD-317 M1	130436274	4498
2334	Physalis alkekengi var. franchetii	130385778	150465
2335	Monomorium chinense	130378909	130711
2336	Pseudopyrenochaeta lycopersici CRA-PAV_ER 1211	130312436	68152
2337	Teleopsis whitei	130252932	121069
2338	Hyalellopsis costata	130208160	260034
2339	Rhizopus oryzae B7407	129816924	14049
2340	Limacina retroversa	129626359	233828
2341	Banksia hookeriana	129520911	117846
2342	Mannheimia haemolytica	129439736	5192
2343	Paeonia lactiflora	129434936	103621
2344	Acropora gemmifera	129434579	209026
2345	Trichinella sp. T6	129395095	85328
2346	Cutibacterium acnes	129128668	5018
2347	Bactrocera kraussi	129035225	158984
2348	Diaporthe longicolla MSPL 10-6	129013549	12437
2349	Nicotiana benthamiana	128924863	197706
2350	Euprymna scolopes	128898845	163209
2351	Anisakis simplex	128875480	44045
2352	Suaeda salsa	128845726	183552
2353	Fusarium avenaceum	128544344	1960
2354	Tetronarce californica	128530074	145114
2355	Devaleraea ramentacea	128210839	214477
2356	Macrocentrus cingulum	128135693	12407
2357	Eleusine coracana	127788287	176187
2358	Macrobrachium nipponense	127743695	135218
2359	Catla catla	127632744	172326
2360	Belgica antarctica	127615500	31713
2361	Salmonella enterica subsp. enterica serovar Agona	127453932	5448
2362	Proasellus aragonensis	127422103	188546
2363	Burkholderia gladioli	127081297	2416
2364	Bactrocera bryoniae	127052397	124727
2365	Eogystia hippophaecolus	127036127	207143
2366	Verrucomicrobiales bacterium	126968723	6833
2367	Ammopiptanthus mongolicus	126877221	190333
2368	Tupiocoris notatus	126875702	126082
2369	Azolla filiculoides	126609025	72259
2370	Proasellus grafi	126364313	186624
2371	Pseudomonas protegens	126334555	1084
2372	Bifidobacterium longum	126304250	3971
2373	Calonectria leucothoes	126134560	6756
2374	Micrurus paraensis	126130516	247672
2375	Opuntia ficus-indica	126119759	139622
2376	Staphylococcus saprophyticus	126098166	4777
2377	Onchocerca volvulus	125900116	39482
2378	Streptomyces griseus subsp. griseus	125807986	4159
2379	Eulimnogammarus marituji	125782786	209942
2380	Micrurus lemniscatus carvalhoi	125628354	241486
2381	Pleurophycus gardneri	125493529	199139
2382	Brassicogethes aeneus	125236256	75650
2383	Heterogammarus sophianosii	125190470	176426
2384	Pallasea cancelloides	125037006	212011
2385	Xanthomonas phaseoli pv. phaseoli	124946302	4054
2386	Artocarpus altilis	124922654	209447
2387	Hieracium piloselloides subsp. praealtum	124889656	291906
2388	Caulerpa taxifolia	124843092	154741
2389	Clarias magur	124259432	246337
2390	Bacillus subtilis subsp. subtilis	124220774	1578
2391	Gemmatimonadetes bacterium	124212325	5269
2392	Anthoxanthum odoratum	124071258	167547
2393	Zaprionus indianus	123835628	48260
2394	Plethodon serratus	123803107	180567
2395	Ansanella granifera	123720970	167309
2396	Eulimnogammarus czerskii	123708726	184324
2397	Bactrocera musae	123278098	128892
2398	Rhizopus microsporus	123196901	4076
2399	Pisolithus tinctorius Marx 270	123168026	11832
2400	Haliclystus sanjuanensis	123087557	268625
2401	Rumex palustris	123054952	98110
2402	Anemone flaccida	123040078	93900
2403	Caenorhabditis sp. 34 TK-2017	122994328	6
2404	Acropora cervicornis	122677573	191168
2405	Micropterix calthella	122641165	274618
2406	Xanthomonas citri pv. fuscans	122613000	4686
2407	Gmelinoides fasciatus	122609639	183295
2408	Chlamydomonas sphaeroides	122219054	6900
2409	Burkholderia thailandensis	122123300	583
2410	Bienertia sinuspersici	121991302	148383
2411	Puccinia psidii	121537560	151936
2412	Noctiluca scintillans	121451552	127573
2413	Tigriopus californicus	121384095	104278
2414	Tetmemena sp. SeJ-2015	121276166	50438
2415	Pinus monticola	121268029	133984
2416	Drosophila subobscura	121228389	4539
2417	Leptosphaeria biglobosa 'brassicae' group	121092716	1697
2418	Eulimnogammarus similis	121050434	179392
2419	Corynebacterium diphtheriae bv. gravis	120734534	2059
2420	Lessonia nigrescens	120663107	180070
2421	Eulimnadia texana	120572686	157
2422	Chlamydomonas debaryana	120402758	10172
2423	Staphylococcus simulans	120225732	3598
2424	Sarcophaga peregrina	120084484	111805
2425	Thermobia domestica	119910896	175958
2426	Acipenser sinensis	119853198	187113
2427	Staphylococcus capitis	119800495	4311
2428	Octopus kaurna	119730918	172663
2429	Limacina antarctica	119624796	162522
2430	Mucor indicus B7402	119391663	9351
2431	Kosteletzkya virginica	119122068	66410
2432	Hammondia hammondi	119022780	52769
2433	Propionibacterium freudenreichii	118776218	1980
2434	Salmonella enterica subsp. enterica serovar Oranienburg	118661815	2416
2435	Ommatogammarus flavus	118651706	158469
2436	Chamaecyparis hodginsii	118516639	171835
2437	Pygospio elegans	118463616	132667
2438	Pterygophora californica	118267836	195460
2439	Oophila amblystomatis	118247932	143894
2440	Coptotermes gestroi	118199907	215879
2441	Mycobacterium chimaera	118047845	1777
2442	Rhodobacteraceae bacterium	117896774	5623
2443	Mesocestoides corti	117760702	8884
2444	Zymoseptoria tritici	117725164	64813
2445	Crithidia mellificae	117536851	25232
2446	Puccinia striiformis f. sp. tritici PST-78	117391083	9716
2447	Trichosanthes kirilowii	117327108	134808
2448	Macropereiopus parvus	117275664	162062
2449	Caenorhabditis latens	117127062	1860
2450	Oratosquilla oratoria	117102599	118665
2451	Xanthomonas gardneri	117059888	5171
2452	Choanocystis sp. FB-2015	117057898	133050
2453	Platynereis dumerilii	116980779	101944
2454	Proasellus spelaeus	116888397	167709
2455	Phytophthora cactorum	116780977	59814
2456	Rhizopus delemar Type II NRRL 21477	116645130	50712
2457	Glycine canescens	116635149	126187
2458	Mycolicibacterium fortuitum	116270249	4065
